hour,time_days,external_temp_C,ground_temp_C,water_temp_C,sunlight_W,Q_walls_W,Q_ground_W,Q_sun_W,Q_total_W,T_internal_C
23515,979.7916666666666,12.932380968111437,13.271184766560985,17.5965992116889,2.0,-48883.37590458021,-2154.790584641381,75.0,-50963.166489221585,18.004809495982435
23516,979.8333333333334,11.425000000000995,12.825000000000294,17.595361412060313,2.0,-63166.17116142182,-2348.1803048452375,75.0,-65439.35146626706,18.0
23517,979.875,10.130582617584098,12.441852454804893,17.59412117113373,2.0,-75546.40687119265,-2519.6935538217817,75.0,-77991.10042501443,18.0
23518,979.9166666666666,9.137341226349555,12.147853002999469,17.592878489547168,2.0,-85081.52422704427,-2652.9733053069076,75.0,-87659.49753235118,18.0
23519,979.9583333333334,8.512963585694223,11.96303722136549,17.591633367939945,2.0,-91075.54957733546,-2736.756459647645,75.0,-93737.30603698311,18.0
23520,980.0,8.399999999999999,11.599999999999998,17.590385806952625,1.0,-92160.00000000001,-2901.333333333335,37.5,-95023.83333333334,18.0
23521,980.0416666666666,8.61637100306409,11.686889142962745,17.589135807227027,1.0,-90082.83837058474,-2861.9435885235557,37.5,-92907.2819591083,18.0
23522,980.0833333333334,9.250738685968756,11.941635220349657,17.587883369406224,1.0,-83992.90861469993,-2746.458700108156,37.5,-86701.86731480809,18.0
23523,980.125,10.25987193946206,12.346877707972952,17.586628494134548,1.0,-74305.22938116422,-2562.748772385595,37.5,-76830.4781535498,18.0
23524,980.1666666666666,11.574999999996866,12.87499999999874,17.58537118205758,1.0,-61680.00000003009,-2323.333333333904,37.5,-63965.833333364,18.0
23525,980.2083333333334,13.106499063596596,13.490011434987608,17.584111433822134,1.0,-46977.608989472676,-2044.5281494722847,37.5,-48984.63713894496,18.0
23526,980.25,14.749999999998657,14.149999999999459,17.582849250076375,1.0,-31200.00000001289,-1745.3333333335788,37.5,-32907.83333334647,18.0
23527,980.2916666666666,16.393500936395228,14.809988565009107,17.58158463146954,1.0,-15422.391010605816,-1446.1385171958716,37.5,-16831.029527801686,18.0
23528,980.3333333333334,17.925000000000807,15.425000000000322,17.580317578652306,1.0,-719.9999999922511,-1167.3333333331873,37.5,-1849.8333333254384,18.0
23529,980.375,19.240128060531955,15.953122292024641,17.579048092276494,1.0,11905.229381106767,-927.9178942821626,37.5,11014.811486824605,18.004233997210406
23530,980.4166666666666,20.2492613140299,16.3583647796498,17.577776172995204,1.0,21552.262241467157,-746.1273786274745,37.5,20843.63486283968,18.012246108172953
23531,980.4583333333334,20.883628996935215,16.613110857036972,17.576501821462784,1.0,27565.27573211772,-634.2746471816446,37.5,26968.501084936073,18.022612564148982
23532,980.5,21.1,16.7,17.575225038334843,1.0,29542.919384169785,-599.5843624142057,37.5,28980.835021755578,18.033752543692355
23533,980.5416666666666,20.88362899693686,16.613110857037636,17.57394582426823,1.0,27358.813951147247,-644.0242312834725,37.5,26752.289719863773,18.044035889910433
23534,980.5833333333334,20.249261314033085,16.35836477965108,17.572664179921023,1.0,21170.16407157746,-764.1709033175733,37.5,20443.493168259887,18.051894189904843
23535,980.625,19.240128060536456,15.95312229202645,17.571380105952656,1.0,11407.045158063487,-951.4432603715383,37.5,10493.10189769195,18.055927646511563
23536,980.6666666666666,17.92500000000132,15.425000000000527,17.570093603023633,1.0,-1256.9054064983447,-1192.6871997516698,37.5,-2412.092606250015,18.0550004592076
23537,980.7083333333334,16.393500936401377,14.809988565011576,17.56880467179588,1.0,-15950.395418939752,-1471.0720587021983,37.5,-17383.96747764195,18.048318214132944
23538,980.75,14.750000000005022,14.150000000002015,17.56751331293248,1.0,-31663.854855628055,-1767.2375904060216,37.5,-33393.592446034076,18.035482009225486
23539,980.7916666666666,13.106499063602746,13.490011434990077,17.56621952709778,1.0,-47318.23627797831,-2060.6133269867187,37.5,-49341.34960496503,18.016515625930143
23540,980.8333333333334,11.57500000000238,12.875000000000954,17.564923314957383,1.0,-61838.55000890653,-2330.8204170878994,37.5,-64131.87042599443,18.0
23541,980.875,10.25987193946656,12.346877707974759,17.56362467717814,1.0,-74305.22938112103,-2562.748772384776,37.5,-76830.4781535058,18.0
23542,980.9166666666666,9.250738685971939,11.941635220350935,17.562323614428145,1.0,-83992.90861466937,-2746.458700107576,37.5,-86701.86731477694,18.0
23543,980.9583333333334,8.616371003064245,11.686889142962805,17.56102012737672,1.0,-90082.83837058325,-2861.943588523529,37.5,-92907.28195910678,18.0
23544,981.0,16.6,15.300000000000002,17.559714216694534,2.0,-13439.999999999985,-1223.999999999999,75.0,-14588.999999999985,18.0
23545,981.0416666666666,16.763556033811916,15.369852056107176,17.558405883053318,2.0,-11869.862075405603,-1192.3337345647471,75.0,-12987.19580997035,18.0
23546,981.0833333333334,17.24307806183405,15.57464792224163,17.55709512712624,2.0,-7266.450606393108,-1099.492941917128,75.0,-8290.943548310235,18.0
23547,981.125,18.00588745030427,15.900431098567452,17.555781949587598,2.0,56.51952292100759,-951.8045686494218,75.0,-820.2850457284142,18.0
23548,981.1666666666666,18.999999999996597,16.32499999999855,17.55446635111298,2.0,9599.999999967327,-759.3333333339908,75.0,8915.666666633337,18.00342710429866
23549,981.2083333333334,20.15766858350915,16.81942095754037,17.5531483323792,2.0,20680.71820042071,-536.749453197091,75.0,20218.96874722362,18.011199099069103
23550,981.25,21.39999999999779,17.349999999999056,17.551827894064303,2.0,32532.488648915387,-299.743591578421,75.0,32307.745057336964,18.023617913736143
23551,981.2916666666666,22.642331416490794,17.880579042459612,17.55050503684768,2.0,44339.649626444654,-64.84428831202726,75.0,44349.805338132624,18.04066559106664
23552,981.3333333333334,23.79999999999957,18.37499999999982,17.549179761409782,2.0,55289.61032575612,151.564932049707,75.0,55516.17525780583,18.062005523343746
23553,981.375,24.7941125496926,18.799568901431215,17.54785206843249,2.0,64628.22745294898,334.3620647329858,75.0,65037.58951768197,18.087005403997058
23554,981.4166666666666,25.556921938163732,19.12535207775743,17.54652195859882,2.0,71711.19872800008,470.71715877136893,75.0,72256.91588677144,18.114780330573243
23555,981.4583333333334,26.036443966186937,19.33014794389234,17.545189432593062,2.0,76047.97090189146,550.9666513713233,75.0,76673.93755326277,18.14425312165093
23556,981.5,26.199999999999996,19.4,17.54385449110075,2.0,77335.17003215103,569.2719181849111,75.0,77979.44195033594,18.174227737202145
23557,981.5416666666666,26.0364439661888,19.330147943893135,17.542517134808655,2.0,75477.27579827188,524.017160366582,75.0,76076.29295863846,18.203470798924094
23558,981.5833333333334,25.556921938165154,19.125352077758034,17.54117736440479,2.0,70593.13093671417,417.9195130713861,75.0,71086.05044978556,18.230795655065585
23559,981.625,24.79411254969769,18.79956890143339,17.539835180578393,2.0,63007.84218846821,257.8438716867381,75.0,63340.68606015495,18.255143260869335
23560,981.6666666666666,23.80000000000203,18.375000000000867,17.53849058402004,2.0,53230.62469567386,54.33505507296095,75.0,53359.95975074682,18.27565436276175
23561,981.7083333333334,22.642331416493533,17.88057904246078,17.53714357542136,2.0,41920.09971582513,-179.1008118697723,75.0,41815.998903955355,18.291728067057228
23562,981.75,21.400000000000624,17.350000000000268,17.535794155475426,2.0,29839.410556256596,-426.9167237324887,75.0,29487.49383252411,18.3030628018167
23563,981.7916666666666,20.15766858351189,16.81942095754154,17.534442324876427,2.0,17804.2155042738,-672.5843027380736,75.0,17206.63120153573,18.309676880377637
23564,981.8333333333334,18.99999999999905,16.324999999999598,17.533088084319825,2.0,6627.101948365578,-899.7201857713778,75.0,5802.3817625942,18.31190726518503
23565,981.875,18.005887450306275,15.900431098568308,17.531731434502326,2.0,-2937.790222836054,-1093.2025288662476,75.0,-3955.9927517023016,18.31038661616665
23566,981.9166666666666,17.24307806183547,15.574647922242235,17.53037237612187,2.0,-10246.162121579335,-1240.2015412457345,75.0,-11411.36366282507,18.306000187767662
23567,981.9583333333334,16.76355603381265,15.369852056107488,17.52901090987764,2.0,-14807.463877968097,-1331.0538196859457,75.0,-16063.517697654042,18.299825512041025
23568,982.0,11.899999999999999,14.900000000000002,17.527647036470025,1.0,-61438.324915593854,-1541.2542321252638,37.5,-62942.079147719116,18.275631127248573
23569,982.0416666666666,12.104445042264508,14.964740930050429,17.526280756600766,1.0,-59243.386415847024,-1500.9368893964925,37.5,-60706.82330524352,18.252295955254535
23570,982.0833333333334,12.703847577291818,15.154551732809077,17.52491207097265,1.0,-53265.10442844209,-1404.3107141752744,37.5,-54631.91514261737,18.231295924832803
23571,982.125,13.657359312879283,15.456497115745108,17.523540980289894,1.0,-43909.791474753794,-1257.9087934530887,37.5,-45130.200268206885,18.21394827051578
23572,982.1666666666666,14.899999999994451,15.849999999998245,17.522167485257842,1.0,-31813.903397004746,-1071.6565493012822,37.5,-32848.05994630603,18.201321763530505
23573,982.2083333333334,16.347085729384997,16.30824381430525,17.5207915865831,1.0,-17800.665927796876,-858.1953369821156,37.5,-18621.361264778992,18.194163875105147
23574,982.25,17.899999999995742,16.799999999998654,17.519413284973517,1.0,-2823.973201050285,-632.0209567149435,37.5,-3418.4941577652285,18.19284983584582
23575,982.2916666666666,19.452914270612048,17.291756185693817,17.518032581138165,1.0,12096.61857375579,-408.495788068908,37.5,11725.622785686883,18.197357062703425
23576,982.3333333333334,20.899999999998172,17.74999999999942,17.51664947578737,1.0,25945.372198029574,-202.80186842581514,37.5,25780.070329603757,18.207266696289995
23577,982.375,22.14264068711855,18.14350288425421,17.515263969632656,1.0,37779.59031195413,-28.906261456222165,37.5,37788.18405049791,18.221792143779265
23578,982.4166666666666,23.096152422703923,18.445448267189576,17.51387606338689,1.0,46793.85867767672,101.39077594600784,37.5,46932.749453622724,18.239832682239772
23579,982.4583333333334,23.695554957734696,18.63525906994932,17.512485757763976,1.0,52374.93384475128,179.25996242832866,37.5,52591.69380717961,18.260048469422006
23580,982.5,23.9,18.7,17.511093053479268,1.0,54143.53469354873,199.44469386202343,37.5,54380.479387410756,18.280951850138255
23581,982.5416666666666,23.695554957734974,18.63525906994941,17.50969795124922,1.0,51980.1898329285,160.61927298105672,37.5,52178.30910590956,18.301008735856392
