hour,time_days,external_temp_C,ground_temp_C,water_temp_C,sunlight_W,Q_walls_W,Q_ground_W,Q_sun_W,Q_total_W,Q_heat_demand_W
22221,925.875,18.8,17.65,17.603652453439878,0.0,7680.000000000007,-158.6666666666673,0.0,7521.33333333334,0.0
22222,925.9166666666666,17.92001524665143,17.65,17.603652453439878,0.0,-767.8536321462616,-158.6666666666673,0.0,-926.5202988129289,926.5202988129289
22223,925.9583333333334,17.1,17.65,17.603652453439878,0.0,-8639.999999999985,-158.6666666666673,0.0,-8798.666666666653,8798.666666666653
22224,926.0,11.932664145601205,18.335714285714285,17.63228815303418,0.0,-58246.42420222843,152.19047619047606,0.0,-58094.23372603796,58094.23372603796
22225,926.0416666666666,11.209584412780803,18.335714285714285,17.63228815303418,0.0,-65187.989637304294,152.19047619047606,0.0,-65035.79916111382,65035.79916111382
22226,926.0833333333334,10.755037490384737,18.335714285714285,17.63228815303418,0.0,-69551.64009230652,152.19047619047606,0.0,-69399.44961611605,69399.44961611605
22227,926.125,10.599999999999998,18.335714285714285,17.63228815303418,0.0,-71040.00000000001,152.19047619047606,0.0,-70887.80952380954,70887.80952380954
22228,926.1666666666666,10.755037490384739,18.335714285714285,17.63228815303418,0.0,-69551.64009230651,152.19047619047606,0.0,-69399.44961611604,69399.44961611604
22229,926.2083333333334,11.209584412780803,18.335714285714285,17.63228815303418,0.0,-65187.989637304294,152.19047619047606,0.0,-65035.79916111382,65035.79916111382
22230,926.25,11.932664145601208,18.335714285714285,17.63228815303418,0.0,-58246.4242022284,152.19047619047606,0.0,-58094.23372603793,58094.23372603793
22231,926.2916666666666,12.875,18.335714285714285,17.63228815303418,60.98629155446228,-49200.0,152.19047619047606,60.98629155446228,-48986.82323225506,48986.82323225506
22232,926.3333333333334,13.972373344783529,18.335714285714285,17.63228815303418,117.81646812409998,-38665.21589007812,152.19047619047606,117.81646812409998,-38395.208945763545,38395.208945763545
22233,926.375,15.149999999999999,18.335714285714285,17.63228815303418,166.61764709199966,-27360.000000000015,152.19047619047606,166.61764709199966,-27041.191876717538,27041.191876717538
22234,926.4166666666666,16.327626655216466,18.335714285714285,17.63228815303418,204.0641087592603,-16054.784109921922,152.19047619047606,204.0641087592603,-15698.529524972186,15698.529524972186
22235,926.4583333333334,17.424999999999997,18.335714285714285,17.63228815303418,227.60393864646198,-5520.000000000027,152.19047619047606,227.60393864646198,-5140.205585163089,5140.205585163089
22236,926.5,18.36733585439879,18.335714285714285,17.63228815303418,235.63293624820002,3526.4242022283725,152.19047619047606,235.63293624820002,3914.2476146670488,0.0
22237,926.5416666666666,19.090415587219194,18.335714285714285,17.63228815303418,227.60393864646198,10467.989637304265,152.19047619047606,227.60393864646198,10847.784052141202,0.0
22238,926.5833333333334,19.54496250961526,18.335714285714285,17.63228815303418,204.06410875926034,14831.640092306498,152.19047619047606,204.06410875926034,15187.894677256234,0.0
22239,926.625,19.7,18.335714285714285,17.63228815303418,166.6176470919997,16319.999999999993,152.19047619047606,166.6176470919997,16638.80812328247,0.0
22240,926.6666666666666,19.54496250961526,18.335714285714285,17.63228815303418,117.81646812409998,14831.640092306498,152.19047619047606,117.81646812409998,15101.647036621072,0.0
22241,926.7083333333334,19.090415587219194,18.335714285714285,17.63228815303418,60.98629155446233,10467.989637304265,152.19047619047606,60.98629155446233,10681.166405049202,0.0
22242,926.75,18.36733585439879,18.335714285714285,17.63228815303418,2.8856712115005054e-14,3526.4242022283725,152.19047619047606,2.8856712115005054e-14,3678.6146784188486,0.0
22243,926.7916666666666,17.424999999999997,18.335714285714285,17.63228815303418,0.0,-5520.000000000027,152.19047619047606,0.0,-5367.809523809551,5367.809523809551
22244,926.8333333333334,16.327626655216466,18.335714285714285,17.63228815303418,0.0,-16054.784109921922,152.19047619047606,0.0,-15902.593633731447,15902.593633731447
22245,926.875,15.149999999999999,18.335714285714285,17.63228815303418,0.0,-27360.000000000015,152.19047619047606,0.0,-27207.809523809537,27207.809523809537
22246,926.9166666666666,13.972373344783529,18.335714285714285,17.63228815303418,0.0,-38665.21589007812,152.19047619047606,0.0,-38513.02541388765,38513.02541388765
22247,926.9583333333334,12.875,18.335714285714285,17.63228815303418,0.0,-49200.0,152.19047619047606,0.0,-49047.80952380953,49047.80952380953
22248,927.0,16.21048160490641,18.550000000000004,17.659506757438507,0.0,-17179.376592898472,249.33333333333528,0.0,-16930.043259565136,16930.043259565136
22249,927.0416666666666,15.662212356943684,18.550000000000004,17.659506757438507,0.0,-22442.761373340636,249.33333333333528,0.0,-22193.4280400073,22193.4280400073
22250,927.0833333333334,15.317555899302711,18.550000000000004,17.659506757438507,0.0,-25751.463366693974,249.33333333333528,0.0,-25502.130033360638,25502.130033360638
22251,927.125,15.199999999999998,18.550000000000004,17.659506757438507,0.0,-26880.000000000025,249.33333333333528,0.0,-26630.66666666669,26630.66666666669
22252,927.1666666666666,15.317555899302713,18.550000000000004,17.659506757438507,0.0,-25751.46336669396,249.33333333333528,0.0,-25502.130033360623,25502.130033360623
22253,927.2083333333334,15.662212356943684,18.550000000000004,17.659506757438507,0.0,-22442.761373340636,249.33333333333528,0.0,-22193.4280400073,22193.4280400073
22254,927.25,16.21048160490641,18.550000000000004,17.659506757438507,0.0,-17179.376592898472,249.33333333333528,0.0,-16930.043259565136,16930.043259565136
22255,927.2916666666666,16.924999999999997,18.550000000000004,17.659506757438507,30.49314577723114,-10320.000000000027,249.33333333333528,30.49314577723114,-10040.17352088946,10040.17352088946
22256,927.3333333333334,17.7570742943963,18.550000000000004,17.659506757438507,58.90823406204999,-2332.0867737955155,249.33333333333528,58.90823406204999,-2023.84520640013,2023.84520640013
22257,927.375,18.65,18.550000000000004,17.659506757438507,83.30882354599983,6239.999999999986,249.33333333333528,83.30882354599983,6572.642156879321,0.0
22258,927.4166666666666,19.542925705603697,18.550000000000004,17.659506757438507,102.03205437963015,14812.086773795489,249.33333333333528,102.03205437963015,15163.452161508454,0.0
22259,927.4583333333334,20.375,18.550000000000004,17.659506757438507,113.80196932323099,22800.0,249.33333333333528,113.80196932323099,23163.135302656567,0.0
22260,927.5,21.089518395093588,18.550000000000004,17.659506757438507,117.81646812410001,29659.376592898447,249.33333333333528,117.81646812410001,30026.526394355882,0.0
22261,927.5416666666666,21.637787643056313,18.550000000000004,17.659506757438507,113.80196932323099,34922.76137334061,249.33333333333528,113.80196932323099,35285.89667599718,0.0
22262,927.5833333333334,21.982444100697286,18.550000000000004,17.659506757438507,102.03205437963017,38231.46336669395,249.33333333333528,102.03205437963017,38582.82875440692,0.0
22263,927.625,22.1,18.550000000000004,17.659506757438507,83.30882354599984,39360.000000000015,249.33333333333528,83.30882354599984,39692.64215687935,0.0
22264,927.6666666666666,21.982444100697286,18.550000000000004,17.659506757438507,58.90823406204999,38231.46336669395,249.33333333333528,58.90823406204999,38539.704934089335,0.0
22265,927.7083333333334,21.637787643056313,18.550000000000004,17.659506757438507,30.493145777231167,34922.76137334061,249.33333333333528,30.493145777231167,35202.58785245118,0.0
22266,927.75,21.089518395093588,18.550000000000004,17.659506757438507,1.4428356057502527e-14,29659.376592898447,249.33333333333528,1.4428356057502527e-14,29908.709926231782,0.0
22267,927.7916666666666,20.375,18.550000000000004,17.659506757438507,0.0,22800.0,249.33333333333528,0.0,23049.333333333336,0.0
22268,927.8333333333334,19.542925705603697,18.550000000000004,17.659506757438507,0.0,14812.086773795489,249.33333333333528,0.0,15061.420107128824,0.0
22269,927.875,18.65,18.550000000000004,17.659506757438507,0.0,6239.999999999986,249.33333333333528,0.0,6489.333333333321,0.0
22270,927.9166666666666,17.7570742943963,18.550000000000004,17.659506757438507,0.0,-2332.0867737955155,249.33333333333528,0.0,-2082.75344046218,2082.75344046218
22271,927.9583333333334,16.924999999999997,18.550000000000004,17.659506757438507,0.0,-10320.000000000027,249.33333333333528,0.0,-10070.666666666692,10070.666666666692
22272,928.0,19.10129329570273,18.7,17.68530020119295,0.0,10572.415638746224,317.33333333333303,0.0,10889.748972079557,0.0
22273,928.0416666666666,18.123943766725702,18.7,17.68530020119295,0.0,1189.860160566741,317.33333333333303,0.0,1507.193493900074,0.0
22274,928.0833333333334,17.509556168322234,18.7,17.68530020119295,0.0,-4708.260784106551,317.33333333333303,0.0,-4390.927450773218,4390.927450773218
22275,928.125,17.300000000000004,18.7,17.68530020119295,0.0,-6719.999999999959,317.33333333333303,0.0,-6402.666666666626,6402.666666666626
22276,928.1666666666666,17.509556168322234,18.7,17.68530020119295,0.0,-4708.260784106551,317.33333333333303,0.0,-4390.927450773218,4390.927450773218
22277,928.2083333333334,18.123943766725706,18.7,17.68530020119295,0.0,1189.860160566775,317.33333333333303,0.0,1507.193493900108,0.0
22278,928.25,19.101293295702735,18.7,17.68530020119295,0.0,10572.415638746259,317.33333333333303,0.0,10889.748972079593,0.0
22279,928.2916666666666,20.375000000000004,18.7,17.68530020119295,121.97258310892455,22800.000000000033,317.33333333333303,121.97258310892455,23239.30591644229,0.0
22280,928.3333333333334,21.858262872619502,18.7,17.68530020119295,235.63293624819997,37039.32357714722,317.33333333333303,235.63293624819997,37592.28984672875,0.0
22281,928.375,23.450000000000003,18.7,17.68530020119295,333.2352941839993,52320.00000000003,317.33333333333303,333.2352941839993,52970.568627517365,0.0
22282,928.4166666666666,25.041737127380504,18.7,17.68530020119295,408.1282175185206,67600.67642285283,317.33333333333303,408.1282175185206,68326.13797370468,0.0
22283,928.4583333333334,26.525000000000006,18.7,17.68530020119295,455.20787729292397,81840.00000000006,317.33333333333303,455.20787729292397,82612.54121062631,0.0
22284,928.5,27.79870670429727,18.7,17.68530020119295,471.26587249640005,94067.5843612538,317.33333333333303,471.26587249640005,94856.18356708353,0.0
22285,928.5416666666666,28.7760562332743,18.7,17.68530020119295,455.20787729292397,103450.13983943328,317.33333333333303,455.20787729292397,104222.68105005953,0.0
22286,928.5833333333334,29.39044383167777,18.7,17.68530020119295,408.12821751852067,109348.2607841066,317.33333333333303,408.12821751852067,110073.72233495845,0.0
22287,928.625,29.6,18.7,17.68530020119295,333.2352941839994,111360.00000000001,317.33333333333303,333.2352941839994,112010.56862751734,0.0
22288,928.6666666666666,29.39044383167777,18.7,17.68530020119295,235.63293624819997,109348.2607841066,317.33333333333303,235.63293624819997,109901.22705368814,0.0
22289,928.7083333333334,28.7760562332743,18.7,17.68530020119295,121.97258310892467,103450.13983943328,317.33333333333303,121.97258310892467,103889.44575587554,0.0
22290,928.75,27.79870670429727,18.7,17.68530020119295,5.771342423001011e-14,94067.5843612538,317.33333333333303,5.771342423001011e-14,94384.91769458713,0.0
22291,928.7916666666666,26.525000000000006,18.7,17.68530020119295,0.0,81840.00000000006,317.33333333333303,0.0,82157.33333333339,0.0
22292,928.8333333333334,25.041737127380504,18.7,17.68530020119295,0.0,67600.67642285283,317.33333333333303,0.0,67918.00975618616,0.0
22293,928.875,23.450000000000003,18.7,17.68530020119295,0.0,52320.00000000003,317.33333333333303,0.0,52637.333333333365,0.0
22294,928.9166666666666,21.858262872619502,18.7,17.68530020119295,0.0,37039.32357714722,317.33333333333303,0.0,37356.65691048055,0.0
22295,928.9583333333334,20.375000000000004,18.7,17.68530020119295,0.0,22800.000000000033,317.33333333333303,0.0,23117.333333333365,0.0
22296,929.0,17.330582617584078,18.542857142857144,17.70966084114345,0.0,-6426.406871192853,246.09523809523884,0.0,-6180.3116330976145,6180.3116330976145
22297,929.0416666666666,16.337341226347256,18.542857142857144,17.70966084114345,0.0,-15961.524227066344,246.09523809523884,0.0,-15715.428988971105,15715.428988971105
22298,929.0833333333334,15.712963585693323,18.542857142857144,17.70966084114345,0.0,-21955.549577344096,246.09523809523884,0.0,-21709.454339248856,21709.454339248856
22299,929.125,15.5,18.542857142857144,17.70966084114345,0.0,-24000.0,246.09523809523884,0.0,-23753.90476190476,23753.90476190476
22300,929.1666666666666,15.712963585693323,18.542857142857144,17.70966084114345,0.0,-21955.549577344096,246.09523809523884,0.0,-21709.454339248856,21709.454339248856
22301,929.2083333333334,16.337341226347256,18.542857142857144,17.70966084114345,0.0,-15961.524227066344,246.09523809523884,0.0,-15715.428988971105,15715.428988971105
22302,929.25,17.330582617584078,18.542857142857144,17.70966084114345,0.0,-6426.406871192853,246.09523809523884,0.0,-6180.3116330976145,6180.3116330976145
22303,929.2916666666666,18.625,18.542857142857144,17.70966084114345,91.4794373316934,6000.0,246.09523809523884,91.4794373316934,6337.574675426932,0.0
22304,929.3333333333334,20.132380968109246,18.542857142857144,17.70966084114345,176.72470218614998,20470.857293848756,246.09523809523884,176.72470218614998,20893.677234130148,0.0
22305,929.375,21.75,18.542857142857144,17.70966084114345,249.92647063799947,36000.0,246.09523809523884,249.92647063799947,36496.021708733235,0.0
22306,929.4166666666666,23.367619031890754,18.542857142857144,17.70966084114345,306.09616313889046,51529.142706151244,246.09523809523884,306.09616313889046,52081.33410738537,0.0
22307,929.4583333333334,24.875,18.542857142857144,17.70966084114345,341.405907969693,66000.0,246.09523809523884,341.405907969693,66587.50114606493,0.0
22308,929.5,26.169417382415922,18.542857142857144,17.70966084114345,353.4494043723,78426.40687119286,246.09523809523884,353.4494043723,79025.95151366039,0.0
22309,929.5416666666666,27.162658773652744,18.542857142857144,17.70966084114345,341.405907969693,87961.52422706634,246.09523809523884,341.405907969693,88549.02537313127,0.0
22310,929.5833333333334,27.787036414306677,18.542857142857144,17.70966084114345,306.0961631388905,93955.54957734409,246.09523809523884,306.0961631388905,94507.74097857822,0.0
22311,929.625,28.0,18.542857142857144,17.70966084114345,249.9264706379995,96000.0,246.09523809523884,249.9264706379995,96496.02170873324,0.0
22312,929.6666666666666,27.787036414306677,18.542857142857144,17.70966084114345,176.72470218614998,93955.54957734409,246.09523809523884,176.72470218614998,94378.36951762548,0.0
22313,929.7083333333334,27.162658773652744,18.542857142857144,17.70966084114345,91.4794373316935,87961.52422706634,246.09523809523884,91.4794373316935,88299.09890249328,0.0
22314,929.75,26.169417382415922,18.542857142857144,17.70966084114345,4.3285068172507575e-14,78426.40687119286,246.09523809523884,4.3285068172507575e-14,78672.50210928809,0.0
22315,929.7916666666666,24.875,18.542857142857144,17.70966084114345,0.0,66000.0,246.09523809523884,0.0,66246.09523809524,0.0
22316,929.8333333333334,23.367619031890754,18.542857142857144,17.70966084114345,0.0,51529.142706151244,246.09523809523884,0.0,51775.23794424648,0.0
22317,929.875,21.75,18.542857142857144,17.70966084114345,0.0,36000.0,246.09523809523884,0.0,36246.09523809524,0.0
22318,929.9166666666666,20.132380968109246,18.542857142857144,17.70966084114345,0.0,20470.857293848756,246.09523809523884,0.0,20716.952531943996,0.0
22319,929.9583333333334,18.625,18.542857142857144,17.70966084114345,0.0,6000.0,246.09523809523884,0.0,6246.0952380952385,0.0
